"x1" "x2" "y" "color0" "col1" "col2" "col_eucl" "col_gkl" "col_log" "col_ita" "col_poly4" "col_exp"
-0.839899718176328 1.25502233215548 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.540277651216559 0.930679297289725 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.754171502789838 0.970395696822789 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.886313817412282 0.735215008395287 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.725959978505318 0.506600153327317 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.453017885262202 0.979092799678634 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.418981992183282 0.709411350100345 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.831760192345015 1.25343511815114 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.0562578006856035 1.0668573468562 0 "group3" "group3" "group3" "2" "3" "2" "3" "2" "3"
-0.798929504000931 1.11412835641191 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.664043613561795 0.932581497009625 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.674790796734356 1.14314189272315 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.75678236917124 0.561512207101795 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.637837708221565 -0.143214649047928 0 "group3" "group2" "group1" "1" "1" "3" "1" "1" "1"
-0.797668137756655 0.989660422965767 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-1.22321900563625 0.570678265778156 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.71524501092312 1.25337823418644 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.942666766669864 0.725968423791047 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.784548456623956 1.18678656369477 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.631181464575375 1.79150479680124 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.804884726829647 1.50587412517247 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.594562544532758 0.681107924681956 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.776391912534034 1.47726195816327 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-1.32253683613979 1.65945763756351 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.600362742128929 1.0320592395209 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.714342744706562 0.772976229875372 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.335626468084862 0.679209394654419 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-1.0939903124211 1.16225023013757 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.893068407328994 0.609687756558088 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.92393672632302 1.35004835304987 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.70681258161126 1.13565913211005 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.676212014710977 1.42212275966144 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.962446706657681 0.859937808902776 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.438470643006095 1.22563261677265 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.746376037647235 1.28018131567453 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.409686225529648 1.50977051751739 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.479975561289007 2.02240654861075 0 "group3" "group3" "group3" "2" "1" "3" "1" "3" "3"
-0.858501274150084 1.24186327660586 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.576784577677084 0.741053106685208 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.435272122997147 1.27312069931609 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.49507288524762 1.32660104095177 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.153199287482508 0.761096314307894 0 "group3" "group3" "group3" "2" "3" "3" "3" "2" "3"
-0.897307515924244 0.628069665485389 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.493506881373834 0.378661219799944 0 "group3" "group2" "group1" "2" "1" "3" "1" "2" "3"
-0.858821636837262 1.06609948881088 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.614625417747876 1.54280591984425 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.48476607496903 1.30048653128867 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.498856342665046 1.13468023610056 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.546713783199931 1.24235705795293 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.149196446199253 0.929224096878503 0 "group3" "group3" "group3" "2" "3" "3" "3" "2" "3"
-0.524855415654842 1.2155977721419 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.33496378426011 0.980694894097939 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.557781525816238 1.67616176206338 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-1.32748426992851 1.3205189329984 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.642847468808015 1.26475479014828 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-1.19473368035384 0.906444725110187 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.754326779291949 1.01404584183239 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.295348815784641 0.920509055694229 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.525807326535357 0.463007937756856 0 "group3" "group2" "group1" "2" "1" "3" "1" "2" "3"
-0.581076315031778 1.0757149233113 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.648899725919745 0.194895575709207 0 "group3" "group2" "group1" "2" "1" "3" "1" "1" "3"
-0.444675517714404 1.38172711638942 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.525626218795726 1.47068194089803 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.577682783775322 0.716456393216311 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.728589711507196 0.901696283059348 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.369720343372737 1.1108062417778 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.44788980847962 0.878635732787712 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.864374333555969 1.92118887480441 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.488765386766268 1.06994832001261 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.342954715482207 0.989508133282276 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-1.11470968525825 0.62989302465096 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.773906082613993 0.692899819398429 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.934841768113337 1.49786193546771 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.690743150824747 1.057810203758 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.551407866419137 0.894804852612024 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.482095327081882 1.2385753246971 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.97973764991564 1.30235659007685 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.806883174606851 0.962912288779158 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.564366231909811 0.500527932622641 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.647869880626224 0.610717105585691 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.712850601103507 1.38698105916929 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.553501238151059 0.434837795421624 0 "group3" "group2" "group1" "2" "1" "3" "1" "2" "3"
